title,overview,caliper,disc,material,included,price,disc_type,option,variant_sku,sku_c,image,cell
GT-1N-.9015A (GT SYSTEMS),"['Product Description', '<p>(F) 6-Piston Monobloc Calipers | 380x34mm (15"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '380mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '14mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$4,895.00 USD",TY1,Silver, 1N2.9015A3 ,1N2.9015A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-365-380mm-slotted-type-1-silver-med.jpg,https://racetechnologies.com/products/brakekits/gt-1n-9015a-0
GT-1N-.9015A (GT SYSTEMS),"['Product Description', '<p>(F) 6-Piston Monobloc Calipers | 380x34mm (15"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '380mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '14mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$4,895.00 USD",TY1,Yellow, 1N2.9015A5 ,1N2.9015A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-365-380mm-slotted-type-1-yellow-med.jpg,https://racetechnologies.com/products/brakekits/gt-1n-9015a-0
GT-1N-.9015A (GT SYSTEMS),"['Product Description', '<p>(F) 6-Piston Monobloc Calipers | 380x34mm (15"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '380mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '14mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$4,895.00 USD",TY3,Red, 1N3.9015A2 ,1N3.9015A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-350-380mm-slotted-type-3-red-med_0.jpg,https://racetechnologies.com/products/brakekits/gt-1n-9015a-0
GT-1N-.9015A (GT SYSTEMS),"['Product Description', '<p>(F) 6-Piston Monobloc Calipers | 380x34mm (15"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '380mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '14mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$4,895.00 USD",TY3,Black, 1N3.9015A1 ,1N3.9015A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-350-380mm-slotted-type-3-black-med_0.jpg,https://racetechnologies.com/products/brakekits/gt-1n-9015a-0
GT-1N-.9015A (GT SYSTEMS),"['Product Description', '<p>(F) 6-Piston Monobloc Calipers | 380x34mm (15"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '380mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '14mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$4,895.00 USD",TY3,Silver, 1N3.9015A3 ,1N3.9015A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-350-380mm-slotted-type-3-silver-med_0.jpg,https://racetechnologies.com/products/brakekits/gt-1n-9015a-0
GT-1N-.9015A (GT SYSTEMS),"['Product Description', '<p>(F) 6-Piston Monobloc Calipers | 380x34mm (15"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '380mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '14mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$4,895.00 USD",TY3,Yellow, 1N3.9015A5 ,1N3.9015A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-350-380mm-slotted-type-3-yellow-med_0.jpg,https://racetechnologies.com/products/brakekits/gt-1n-9015a-0
GT-R-1N-.9015A (GT|R SYSTEMS),"['Product Description', '<p>(F) 6-Piston Billet Monobloc Calipers | 380x34mm (15"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Billet Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / Recessed Dust Boot / Ventilated Stainless Steel Insert']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '380mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '14mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$9,595.00 USD",Cross Drilled,Nickel Plated, 1N1.9015AR ,1N1.9015A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-365-380mm-drilled-gt-r-med_0.jpg,https://racetechnologies.com/products/brakekits/gt-r-1n-9015a-0
GT-R-1N-.9015A (GT|R SYSTEMS),"['Product Description', '<p>(F) 6-Piston Billet Monobloc Calipers | 380x34mm (15"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Billet Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / Recessed Dust Boot / Ventilated Stainless Steel Insert']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '380mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '14mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$9,595.00 USD",TY1,Nickel Plated, 1N2.9015AR ,1N2.9015A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-365-380mm-slotted-type-1-gt-r-med.jpg,https://racetechnologies.com/products/brakekits/gt-r-1n-9015a-0
GT-R-1N-.9015A (GT|R SYSTEMS),"['Product Description', '<p>(F) 6-Piston Billet Monobloc Calipers | 380x34mm (15"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Billet Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / Recessed Dust Boot / Ventilated Stainless Steel Insert']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '380mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '14mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$9,595.00 USD",TY3,Nickel Plated, 1N3.9015AR ,1N3.9015A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-350-380mm-slotted-type-3-gt-r-med_0.jpg,https://racetechnologies.com/products/brakekits/gt-r-1n-9015a-0
GT-S-1N-.9015A (GT|S SYSTEMS),"['Product Description', ""<p>(F) 6-Piston Cast Monobloc Calipers | 380x34mm (15'') 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>"", 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / Recessed Dust Boot / Stainless Steel Insert']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '380mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '14mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$5,095.00 USD",Cross Drilled,Black Hard Anodized, 1N1.9015AS ,1N1.9015A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-365-380mm-drilled-gt-s-med.jpg,https://racetechnologies.com/products/brakekits/gt-s-1n-9015a
GT-S-1N-.9015A (GT|S SYSTEMS),"['Product Description', ""<p>(F) 6-Piston Cast Monobloc Calipers | 380x34mm (15'') 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>"", 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / Recessed Dust Boot / Stainless Steel Insert']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '380mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '14mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$5,095.00 USD",TY1,Black Hard Anodized, 1N2.9015AS ,1N2.9015A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-365-380mm-slotted-type-1-gt-s-med.jpg,https://racetechnologies.com/products/brakekits/gt-s-1n-9015a
GT-S-1N-.9015A (GT|S SYSTEMS),"['Product Description', ""<p>(F) 6-Piston Cast Monobloc Calipers | 380x34mm (15'') 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>"", 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / Recessed Dust Boot / Stainless Steel Insert']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '380mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '14mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$5,095.00 USD",TY3,Black Hard Anodized, 1N3.9015AS ,1N3.9015A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-350-380mm-slotted-type-3-gt-s-med.jpg,https://racetechnologies.com/products/brakekits/gt-s-1n-9015a
GT-2P-.9019A (GT SYSTEMS),"['Product Description', '<p>(R) 4-Piston Monobloc Calipers | 380x28mm (15"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Rear']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '4-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '380mm', 'Disc Width (Measurement)', '28mm', 'Disc Air Gap (Measurement)', '16mm', 'Disc Annulus (Measurement)', '54mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating D-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '76.4 | 62.1']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$4,195.00 USD",Cross Drilled,Red, 2P1.9019A2 ,2P1.9019A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-drilled-red-med.jpg,https://racetechnologies.com/products/brakekits/gt-2p-9019a-0
GT-2P-.9019A (GT SYSTEMS),"['Product Description', '<p>(R) 4-Piston Monobloc Calipers | 380x28mm (15"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Rear']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '4-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '380mm', 'Disc Width (Measurement)', '28mm', 'Disc Air Gap (Measurement)', '16mm', 'Disc Annulus (Measurement)', '54mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating D-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '76.4 | 62.1']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$4,195.00 USD",Cross Drilled,Black, 2P1.9019A1 ,2P1.9019A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-drilled-black-med.jpg,https://racetechnologies.com/products/brakekits/gt-2p-9019a-0
